,split0_test_mae,split0_train_mae,split1_test_mae,split1_train_mae,split2_test_mae,split2_train_mae,mean_test_mae,std_test_mae,mean_train_mae,std_train_mae,rank_test_mae,split0_test_fcp,split0_train_fcp,split1_test_fcp,split1_train_fcp,split2_test_fcp,split2_train_fcp,mean_test_fcp,std_test_fcp,mean_train_fcp,std_train_fcp,rank_test_fcp,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_n_epochs,param_init_mean,param_lr_all,param_reg_all
0,0.2837280391994631,0.2536294383022262,0.28416847843280046,0.25320742445510175,0.28398324458684576,0.2534262859007573,0.2839599207397031,0.00018056334244035926,0.253421049552695,0.00017232621448280556,3,0.7134852478281448,0.8054180543168028,0.7157876080160498,0.8045636736336762,0.715474836475814,0.8049593387132421,0.7149158974400028,0.0010196487117393462,0.8049803555545737,0.000349115901136606,4,264.7534207503001,48.747620539029676,10.157511472702026,0.20778822624958598,"{'n_factors': 5, 'n_epochs': 30, 'init_mean': 0, 'lr_all': 0.007, 'reg_all': 0.02}",5,30,0.0,0.007,0.02
1,0.28131352633044315,0.24961394731565237,0.2821302472095391,0.2493433125143136,0.28200961433134947,0.24960805513273998,0.2818177959571106,0.0003599573725776948,0.2495217716542353,0.00012621259292972512,1,0.7162054767299906,0.8093142221776697,0.7154636465896985,0.8092783809087692,0.7162342185438588,0.8080523079790203,0.7159677806211825,0.0003566696550417792,0.8088816370218197,0.0005866067081455834,6,198.48724794387817,3.285263459471932,9.8089493115743,0.40744100309052406,"{'n_factors': 5, 'n_epochs': 30, 'init_mean': 0.5, 'lr_all': 0.007, 'reg_all': 0.02}",5,30,0.5,0.007,0.02
2,0.2841736869751435,0.24873136859610456,0.2847870264725714,0.2482432873684415,0.2847113987116205,0.24833448177987147,0.28455737071977844,0.0002730565283104673,0.2484363792481392,0.00021188541200185837,5,0.7143817205427202,0.8165714486729749,0.7158785281419554,0.814457676716675,0.7158594281823691,0.8171937989259984,0.7153732256223483,0.0007011433254859364,0.8160743081052161,0.0011710259730031195,5,239.8567239443461,2.8488930854537253,9.905128637949625,0.06532761871948321,"{'n_factors': 10, 'n_epochs': 30, 'init_mean': 0, 'lr_all': 0.007, 'reg_all': 0.02}",10,30,0.0,0.007,0.02
3,0.28264645849572173,0.2434911173463556,0.2834044592501624,0.24332070731092023,0.28326017348918864,0.24342202437948124,0.2831036970783576,0.00032863854135212417,0.24341128301225234,6.998298732182173e-05,2,0.7126991656344603,0.8208236944711544,0.7119406637977258,0.8197216755931048,0.7144949621368842,0.8186211205978808,0.7130449305230234,0.0010710664529583536,0.8197221635540467,0.0008991970845839022,2,237.8979734579722,2.958329508862469,9.754571040471395,0.32132494859376165,"{'n_factors': 10, 'n_epochs': 30, 'init_mean': 0.5, 'lr_all': 0.007, 'reg_all': 0.02}",10,30,0.5,0.007,0.02
4,0.2850016466075896,0.24386389911146758,0.2855063270109405,0.24361189318483523,0.285378281618378,0.24366558824388287,0.2852954184123027,0.00021420443595222412,0.2437137935133952,0.00010838068023107785,6,0.7121029917508055,0.8271349723282595,0.7151968056197276,0.8259877170878415,0.7140886262990646,0.8283370902143274,0.7137961412231992,0.0012798650198586644,0.8271532598768094,0.0009592147301091653,3,274.139821767807,1.6553026887416529,10.275726159413656,0.2476373292444704,"{'n_factors': 15, 'n_epochs': 30, 'init_mean': 0, 'lr_all': 0.007, 'reg_all': 0.02}",15,30,0.0,0.007,0.02
5,0.283851218556608,0.23768785957720534,0.2843309570544933,0.23766990397548884,0.284373373318108,0.23752259505885764,0.2841851829764031,0.00023678254457282203,0.2376267862038506,7.403803945477053e-05,4,0.707554251695911,0.8292008399113753,0.7116869366616622,0.8268512642098423,0.709792817329176,0.8284357534373314,0.709678001895583,0.0016891138099369804,0.8281626191861831,0.000978460775460214,1,270.3899929523468,2.6419931752095653,9.906604448954264,0.13869799845338923,"{'n_factors': 15, 'n_epochs': 30, 'init_mean': 0.5, 'lr_all': 0.007, 'reg_all': 0.02}",15,30,0.5,0.007,0.02
